duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,label,attack_type,bytes_ratio,total_bytes,error_ratio,service_similarity,bytes_per_second,login_risk,conn_density
6.51,1652.0,693.0,0,0,0,4,0,1,0.0,49,24.0,0.031,0.049,0.924,0.061,154,212,0,normal,0.4192,2345.0,0.04,0.863,360.1597,0.0,0.3161
1.01,1711.0,969.0,0,0,0,1,0,1,0.0,4,35.0,0.028,0.043,0.976,0.075,103,170,0,normal,0.566,2680.0,0.0355,0.901,2650.8408,0.0,0.0385
62.3,1231.0,10220.0,0,0,0,24,1,1,11.0,9,4.0,0.016,0.011,0.605,0.074,3,16,1,r2l_exfiltration,8.2955,11451.0,0.0135,0.531,183.8012,13.0,2.25
7.77,1390.0,1315.0,0,0,0,1,0,1,0.0,25,2.0,0.047,0.024,0.808,0.08,172,168,0,normal,0.9454,2705.0,0.0355,0.728,348.089,0.0,0.1445
6.88,847.0,516.0,0,0,0,8,7,0,1.0,98,7.0,0.097,0.673,0.604,0.079,48,8,1,brute_force,0.6085,1363.0,0.385,0.525,198.0817,15.0,2.0
8.97,1458.0,1644.0,0,0,0,4,0,1,0.0,48,8.0,0.036,0.038,0.949,0.082,129,187,0,normal,1.1268,3102.0,0.037,0.867,345.7808,0.0,0.3692
3.06,1701.0,1544.0,0,0,0,4,0,1,0.0,6,4.0,0.032,0.045,0.921,0.026,100,127,0,normal,0.9072,3245.0,0.0385,0.895,1060.1111,0.0,0.0594
0.05,487.0,1454.0,0,0,0,4,0,1,0.0,33,27.0,0.001,0.028,0.831,0.056,246,129,0,normal,2.9795,1941.0,0.0145,0.775,38058.8235,0.0,0.1336
4.78,1520.0,1234.0,0,0,0,2,0,1,0.0,47,15.0,0.044,0.049,0.825,0.055,214,85,0,normal,0.8113,2754.0,0.0465,0.77,576.0301,0.0,0.2186
10.2,1639.0,970.0,0,0,0,3,0,1,0.0,18,1.0,0.046,0.036,0.936,0.012,245,246,0,normal,0.5915,2609.0,0.041,0.924,255.7592,0.0,0.0732
9.1,1773.0,765.0,0,0,0,0,0,1,0.0,8,49.0,0.017,0.006,0.905,0.001,219,129,0,normal,0.4312,2538.0,0.0115,0.904,278.8705,0.0,0.0364
0.55,8731.0,0.0,0,0,0,0,0,0,0.0,337,426.0,0.962,0.083,0.963,0.002,7,1,1,dos,0.0,8731.0,0.5225,0.961,15845.735,0.0,42.125
10.0,879.0,11114.0,0,0,0,24,0,1,9.0,26,4.0,0.091,0.001,0.75,0.139,11,4,1,r2l_exfiltration,12.6295,11993.0,0.046,0.611,1199.1801,9.0,2.1667
6.97,1366.0,1414.0,0,0,0,2,0,1,0.0,9,5.0,0.003,0.022,0.889,0.056,164,100,0,normal,1.0344,2780.0,0.0125,0.833,398.795,0.0,0.0545
0.5,8685.0,0.0,0,1,0,1,0,0,0.0,276,303.0,0.88,0.02,0.957,0.045,4,1,1,dos,0.0,8685.0,0.45,0.912,17335.3293,0.0,55.2
2.9,1336.0,971.0,0,0,0,2,0,1,0.0,5,40.0,0.024,0.014,0.955,0.035,108,127,0,normal,0.7263,2307.0,0.019,0.92,795.243,0.0,0.0459
8.35,1454.0,1145.0,0,0,0,4,0,1,0.0,47,24.0,0.045,0.013,0.907,0.025,188,72,0,normal,0.7869,2599.0,0.029,0.882,311.2202,0.0,0.2487
4.73,1166.0,1542.0,0,0,0,1,0,1,0.0,20,46.0,0.023,0.027,0.838,0.014,237,149,0,normal,1.3213,2708.0,0.025,0.824,572.3948,0.0,0.084
15.03,1075.0,6409.0,0,0,0,12,1,1,14.0,9,12.0,0.07,0.066,0.753,0.022,6,10,1,r2l_exfiltration,5.9563,7484.0,0.068,0.731,497.9043,16.0,1.2857
11.05,1058.0,1040.0,0,0,0,2,0,1,0.0,6,16.0,0.002,0.027,0.971,0.013,191,104,0,normal,0.9821,2098.0,0.0145,0.958,189.8471,0.0,0.0312
7.37,1755.0,1569.0,0,0,0,0,0,1,0.0,42,3.0,0.013,0.046,0.903,0.035,208,201,0,normal,0.8935,3324.0,0.0295,0.868,450.9565,0.0,0.201
1.02,1927.0,919.0,0,0,0,3,0,1,0.0,3,28.0,0.023,0.044,0.971,0.039,234,222,0,normal,0.4767,2846.0,0.0335,0.932,2787.4633,0.0,0.0128
5.91,1155.0,1351.0,0,0,0,3,0,1,0.0,30,38.0,0.045,0.012,0.922,0.07,187,129,0,normal,1.1687,2506.0,0.0285,0.852,423.9553,0.0,0.1596
9.34,1455.0,1146.0,0,0,0,4,0,1,0.0,4,12.0,0.022,0.003,0.971,0.032,206,64,0,normal,0.7871,2601.0,0.0125,0.939,278.4498,0.0,0.0193
0.09,6615.0,0.0,0,0,0,1,0,0,0.0,291,223.0,0.921,0.066,0.903,0.029,9,4,1,dos,0.0,6615.0,0.4935,0.874,72692.3077,0.0,29.1
0.08,232.0,153.0,0,0,0,0,0,0,0.0,357,15.0,0.217,0.807,0.102,0.815,23,8,1,probe,0.6567,385.0,0.512,-0.713,4753.0864,0.0,14.875
0.56,1490.0,769.0,0,0,0,0,0,1,0.0,42,45.0,0.036,0.007,0.866,0.084,196,122,0,normal,0.5158,2259.0,0.0215,0.782,4026.738,0.0,0.2132
12.52,1678.0,1497.0,0,0,0,1,0,1,0.0,4,14.0,0.017,0.032,0.922,0.046,208,72,0,normal,0.8916,3175.0,0.0245,0.876,253.574,0.0,0.0191
6.53,1730.0,1045.0,0,0,0,4,0,1,0.0,46,11.0,0.025,0.041,0.849,0.074,188,202,0,normal,0.6037,2775.0,0.033,0.775,424.8966,0.0,0.2434
13.85,860.0,1508.0,0,0,0,4,0,1,0.0,24,44.0,0.031,0.01,0.852,0.056,208,141,0,normal,1.7515,2368.0,0.0205,0.796,170.9624,0.0,0.1148
3.09,1295.0,858.0,0,0,0,4,1,1,0.0,41,12.0,0.042,0.041,0.98,0.009,145,82,0,normal,0.662,2153.0,0.0415,0.971,696.5383,2.0,0.2808
2.23,2227.0,844.0,0,0,0,4,0,1,0.0,16,44.0,0.026,0.025,0.935,0.013,210,113,0,normal,0.3788,3071.0,0.0255,0.922,1376.5128,0.0,0.0758
26.95,1341.0,1062.0,0,0,0,4,0,1,0.0,26,35.0,0.015,0.038,0.904,0.048,143,175,0,normal,0.7914,2403.0,0.0265,0.856,89.1618,0.0,0.1806
3.05,1672.0,875.0,0,0,0,3,0,1,0.0,49,19.0,0.003,0.015,0.893,0.067,169,164,0,normal,0.523,2547.0,0.009,0.826,834.8083,0.0,0.2882
4.59,1419.0,1587.0,0,0,0,0,0,1,0.0,16,19.0,0.039,0.002,0.941,0.094,215,66,0,normal,1.1176,3006.0,0.0205,0.847,654.7593,0.0,0.0741
1.44,929.0,968.0,0,0,0,4,0,1,0.0,33,25.0,0.027,0.004,0.805,0.038,169,131,0,normal,1.0409,1897.0,0.0155,0.767,1316.4469,0.0,0.1941
10.98,1472.0,897.0,0,0,0,3,0,1,0.0,33,30.0,0.029,0.004,0.875,0.035,150,192,0,normal,0.609,2369.0,0.0165,0.84,215.7363,0.0,0.2185
3.43,1083.0,1566.0,0,0,0,2,0,1,0.0,29,37.0,0.027,0.039,0.956,0.053,217,110,0,normal,1.4446,2649.0,0.033,0.903,772.0781,0.0,0.133
6.73,1524.0,1189.0,0,0,0,0,0,1,0.0,41,49.0,0.017,0.037,0.838,0.087,184,199,0,normal,0.7797,2713.0,0.027,0.751,403.0605,0.0,0.2216
6.98,1244.0,1189.0,0,0,0,4,0,1,0.0,41,37.0,0.009,0.006,0.882,0.026,209,60,0,normal,0.955,2433.0,0.0075,0.856,348.5174,0.0,0.1952
11.25,1753.0,955.0,0,0,0,2,0,1,0.0,25,9.0,0.036,0.013,0.986,0.009,137,149,0,normal,0.5445,2708.0,0.0245,0.977,240.6897,0.0,0.1812
5.78,1076.0,829.0,0,0,0,2,0,1,0.0,32,20.0,0.034,0.007,0.988,0.099,244,145,0,normal,0.7697,1905.0,0.0205,0.889,329.5278,0.0,0.1306
4.04,1606.0,1053.0,0,0,0,1,0,1,0.0,27,27.0,0.036,0.027,0.872,0.068,159,218,0,normal,0.6553,2659.0,0.0315,0.804,658.0054,0.0,0.1688
2.15,1263.0,1321.0,0,0,0,4,0,1,0.0,22,38.0,0.013,0.047,0.959,0.009,214,206,0,normal,1.0451,2584.0,0.03,0.95,1201.3017,0.0,0.1023
0.11,1622.0,1429.0,0,0,0,3,0,1,0.0,46,30.0,0.015,0.02,0.935,0.074,160,93,0,normal,0.8805,3051.0,0.0175,0.861,27486.4865,0.0,0.2857
0.47,1444.0,658.0,0,0,0,4,0,1,0.0,18,11.0,0.005,0.006,0.945,0.059,169,248,0,normal,0.4554,2102.0,0.0055,0.886,4462.845,0.0,0.1059
68.70220000000005,1357.0,9860.0,0,0,0,15,1,1,1.0,23,3.0,0.094,0.056,0.757,0.024,26,7,1,r2l_exfiltration,7.2607,11217.0,0.075,0.733,163.2675,3.0,0.8519
0.12,1559.0,1399.0,0,0,0,4,0,1,0.0,23,15.0,0.027,0.024,0.806,0.083,223,207,0,normal,0.8968,2958.0,0.0255,0.723,24446.281,0.0,0.1027
5.08,1886.0,1148.0,0,0,0,2,0,1,0.0,32,35.0,0.002,0.026,0.808,0.009,143,60,0,normal,0.6084,3034.0,0.014,0.799,597.1265,0.0,0.2222
0.19,7110.0,0.0,1,0,0,1,0,0,0.0,346,274.0,0.887,0.057,0.945,0.028,8,4,1,dos,0.0,7110.0,0.472,0.917,37225.1309,0.0,38.4444
0.95,1108.0,1561.0,0,0,0,1,0,1,0.0,21,43.0,0.039,0.048,0.962,0.022,243,137,0,normal,1.4076,2669.0,0.0435,0.94,2806.5195,0.0,0.0861
2.45,1674.0,1127.0,0,0,0,2,0,1,0.0,40,49.0,0.013,0.035,0.93,0.049,200,97,0,normal,0.6728,2801.0,0.024,0.881,1142.7989,0.0,0.199
0.36,1495.0,1038.0,0,0,0,3,0,1,0.0,46,27.0,0.008,0.033,0.892,0.005,133,83,0,normal,0.6939,2533.0,0.0205,0.887,7016.6205,0.0,0.3433
0.22,4890.0,0.0,1,1,0,1,0,0,0.0,401,200.0,0.936,0.062,0.968,0.047,2,9,1,dos,0.0,4890.0,0.499,0.921,22126.6968,0.0,133.6667
5.35,1309.0,1434.0,0,0,0,4,0,1,0.0,21,1.0,0.035,0.012,0.888,0.096,175,111,0,normal,1.0947,2743.0,0.0235,0.792,512.6145,0.0,0.1193
12.68,1453.0,1918.0,0,0,0,0,0,1,0.0,33,11.0,0.011,0.01,0.815,0.087,105,157,0,normal,1.3191,3371.0,0.0105,0.728,265.8308,0.0,0.3113
5.55,1745.0,1313.0,0,0,0,3,0,1,0.0,3,16.0,0.043,0.025,0.878,0.059,196,214,0,normal,0.752,3058.0,0.034,0.819,550.8917,0.0,0.0152
2.14,1245.0,1220.0,0,0,0,0,0,1,0.0,15,11.0,0.015,0.033,0.822,0.026,148,90,0,normal,0.9791,2465.0,0.024,0.796,1151.3312,0.0,0.1007
1.59,1475.0,1363.0,0,0,0,4,0,1,0.0,14,21.0,0.009,0.034,0.838,0.056,237,161,0,normal,0.9234,2838.0,0.0215,0.782,1783.7838,0.0,0.0588
1.51,700.0,1413.0,0,0,0,1,0,1,0.0,39,46.0,0.032,0.021,0.981,0.084,248,94,0,normal,2.0157,2113.0,0.0265,0.897,1398.4116,0.0,0.1566
3.79,1602.0,1768.0,0,0,0,0,0,1,0.0,11,4.0,0.023,0.014,0.991,0.051,250,145,0,normal,1.1029,3370.0,0.0185,0.94,888.9475,0.0,0.0438
4.02,546.0,1198.0,0,0,0,4,0,1,0.0,13,10.0,0.024,0.032,0.918,0.08,146,138,0,normal,2.1901,1744.0,0.028,0.838,433.723,0.0,0.0884
0.43,1315.0,1253.0,0,0,0,1,0,1,0.0,15,24.0,0.025,0.05,0.995,0.094,208,96,0,normal,0.9521,2568.0,0.0375,0.901,5958.2367,0.0,0.0718
3.94,1205.0,1762.0,0,1,0,3,0,1,0.0,38,9.0,0.033,0.025,0.956,0.026,252,250,0,normal,1.461,2967.0,0.029,0.93,752.8546,0.0,0.1502
2.19,1713.0,1662.0,0,0,0,0,0,1,0.0,14,42.0,0.043,0.031,0.851,0.057,115,227,0,normal,0.9697,3375.0,0.037,0.794,1540.3925,0.0,0.1207
2.1,1348.0,1351.0,0,0,0,2,0,1,0.0,31,28.0,0.006,0.026,0.844,0.006,231,204,0,normal,1.0015,2699.0,0.016,0.838,1284.6264,0.0,0.1336
0.41,2029.0,1883.0,0,0,0,3,0,1,0.0,4,38.0,0.047,0.034,0.917,0.071,179,248,0,normal,0.9276,3912.0,0.0405,0.846,9518.2482,0.0,0.0222
6.69,1971.0,1357.0,0,0,0,3,0,1,0.0,46,34.0,0.038,0.021,0.975,0.091,142,171,0,normal,0.6881,3328.0,0.0295,0.884,497.3845,0.0,0.3217
68.70220000000005,638.0,3836.0,0,0,0,19,0,1,10.0,4,12.0,0.052,0.071,0.898,0.175,25,10,1,r2l_exfiltration,6.0031,4474.0,0.0615,0.723,65.1207,10.0,0.1538
11.12,1779.0,1328.0,0,0,0,2,0,1,0.0,34,16.0,0.044,0.016,0.851,0.02,167,90,0,normal,0.7461,3107.0,0.03,0.831,279.3814,0.0,0.2024
0.38,1575.0,1650.0,0,0,0,3,0,1,0.0,18,30.0,0.031,0.006,0.948,0.03,227,191,0,normal,1.047,3225.0,0.0185,0.918,8464.5669,0.0,0.0789
2.77,1529.0,1122.0,0,0,0,0,0,1,0.0,48,39.0,0.043,0.045,0.891,0.021,231,220,0,normal,0.7333,2651.0,0.044,0.87,956.6943,0.0,0.2069
3.01,2017.0,969.0,0,0,0,2,0,1,0.0,43,16.0,0.048,0.03,0.838,0.056,181,221,0,normal,0.4802,2986.0,0.039,0.782,991.6971,0.0,0.2363
0.04,202.0,150.0,0,0,0,1,0,0,0.0,199,7.0,0.151,0.632,0.101,0.83,42,27,1,probe,0.7389,352.0,0.3915,-0.729,8585.3659,0.0,4.6279
5.16,1844.0,1054.0,0,0,0,2,0,1,0.0,13,1.0,0.029,0.034,0.918,0.019,146,164,0,normal,0.5713,2898.0,0.0315,0.899,561.5191,0.0,0.0884
2.7,2038.0,1180.0,0,0,0,3,0,1,0.0,10,39.0,0.05,0.003,0.998,0.077,252,178,0,normal,0.5787,3218.0,0.0265,0.921,1191.4106,0.0,0.0395
42.73,1099.0,11488.120000000003,0,0,0,12,0,1,1.0,11,7.0,0.044,0.062,0.809,0.186,10,3,1,r2l_exfiltration,10.4437,12587.120000000003,0.053,0.623,294.5665,1.0,1.0
6.04,1584.0,637.0,0,0,0,0,0,1,0.0,34,30.0,0.013,0.026,0.899,0.004,223,96,0,normal,0.4019,2221.0,0.0195,0.895,367.6544,0.0,0.1518
11.41,1732.0,1449.0,0,0,0,2,0,1,0.0,8,39.0,0.021,0.025,0.94,0.048,207,225,0,normal,0.8361,3181.0,0.023,0.892,278.7661,0.0,0.0385
7.91,1722.0,1408.0,0,0,0,2,0,1,0.0,21,42.0,0.007,0.033,0.929,0.03,216,173,0,normal,0.8172,3130.0,0.02,0.899,395.6516,0.0,0.0968
35.15,1864.0,10072.0,0,0,0,17,0,1,9.0,18,1.0,0.086,0.01,0.775,0.127,21,18,1,r2l_exfiltration,5.4005,11936.0,0.048,0.648,339.5636,9.0,0.8182
5.49,1555.0,865.0,0,0,0,0,0,1,0.0,10,3.0,0.009,0.035,0.951,0.071,180,230,0,normal,0.5559,2420.0,0.022,0.88,440.7212,0.0,0.0552
1.63,797.0,1623.0,0,0,0,0,0,1,0.0,41,8.0,0.031,0.022,0.985,0.096,217,114,0,normal,2.0338,2420.0,0.0265,0.889,1483.7523,0.0,0.1881
1.92,1004.0,1045.0,0,0,0,3,0,1,0.0,5,10.0,0.014,0.038,0.979,0.044,219,50,0,normal,1.0398,2049.0,0.026,0.935,1066.632,0.0,0.0227
1.98,1512.0,886.0,0,0,0,0,0,1,0.0,11,28.0,0.02,0.021,0.86,0.038,250,240,0,normal,0.5856,2398.0,0.0205,0.822,1210.4997,0.0,0.0438
0.09,277.0,114.0,0,0,0,0,0,0,0.0,313,11.0,0.097,0.841,0.06,0.869,245,12,1,probe,0.4101,391.0,0.469,-0.809,4296.7033,0.0,1.2724
0.07,252.0,122.0,0,0,0,0,0,0,0.0,279,1.0,0.223,0.932,0.035,0.911,222,12,1,probe,0.4822,374.0,0.5775,-0.876,5267.6056,0.0,1.2511
0.62,9464.0,0.0,1,1,0,0,0,0,0.0,406,275.0,0.919,0.093,0.934,0.046,3,8,1,dos,0.0,9464.0,0.506,0.888,15239.9356,0.0,101.5
0.36,1768.0,784.0,0,0,0,1,0,1,0.0,1,28.0,0.035,0.039,0.917,0.049,193,162,0,normal,0.4432,2552.0,0.037,0.868,7069.2521,0.0,0.0052
1.54,1260.0,2060.0,0,0,0,3,0,1,0.0,27,27.0,0.004,0.023,0.835,0.05,248,218,0,normal,1.6336,3320.0,0.0135,0.785,2154.4452,0.0,0.1084
2.39,1029.0,1117.0,0,1,0,2,0,1,0.0,29,3.0,0.004,0.046,0.927,0.058,213,82,0,normal,1.0845,2146.0,0.025,0.869,897.5324,0.0,0.1355
0.44,1942.0,1073.0,0,0,0,3,0,1,0.0,21,7.0,0.038,0.034,0.995,0.025,105,117,0,normal,0.5522,3015.0,0.036,0.97,6836.7347,0.0,0.1981
68.70220000000005,942.0,11488.120000000003,0,0,0,18,0,1,15.010000000000218,17,12.0,0.045,0.027,0.623,0.105,12,9,1,r2l_exfiltration,12.1825,12430.120000000003,0.036,0.518,180.9249,15.010000000000218,1.3077
1.6,1828.0,1355.0,0,0,0,2,0,1,0.0,1,19.0,0.045,0.002,0.875,0.05,248,120,0,normal,0.7408,3183.0,0.0235,0.825,1988.1324,0.0,0.004
6.96,1707.0,1548.0,0,0,0,0,0,1,0.0,14,14.0,0.011,0.036,0.82,0.098,197,252,0,normal,0.9063,3255.0,0.0235,0.722,467.6052,0.0,0.0707
57.71,497.0,9872.0,0,0,0,21,0,1,9.0,27,3.0,0.043,0.026,0.818,0.128,16,12,1,r2l_exfiltration,19.8233,10369.0,0.0345,0.69,179.6711,9.0,1.5882
0.08,203.0,69.0,0,0,0,1,0,0,0.0,411,2.0,0.093,0.938,0.141,0.893,29,2,1,probe,0.3382,272.0,0.5155,-0.752,3358.0247,0.0,13.7
1.83,1435.0,1487.0,0,0,0,4,0,1,0.0,25,33.0,0.04,0.013,0.856,0.1,185,169,0,normal,1.0355,2922.0,0.0265,0.756,1595.8493,0.0,0.1344
10.14,1116.0,2076.0,0,0,0,3,0,1,0.0,49,41.0,0.024,0.036,0.856,0.048,119,161,0,normal,1.8585,3192.0,0.03,0.808,314.7619,0.0,0.4083
3.98,1961.0,1871.0,0,0,0,1,0,1,0.0,48,44.0,0.045,0.007,0.93,0.019,109,147,0,normal,0.9536,3832.0,0.026,0.911,962.5722,0.0,0.4364
6.56,1980.0,1599.0,0,0,0,2,0,1,0.0,20,36.0,0.02,0.047,0.969,0.053,118,149,0,normal,0.8072,3579.0,0.0335,0.916,545.4961,0.0,0.1681
4.87,1766.0,1298.0,0,0,0,1,0,1,0.0,43,26.0,0.014,0.017,0.903,0.033,143,133,0,normal,0.7346,3064.0,0.0155,0.87,629.0289,0.0,0.2986
0.32,1294.0,884.0,0,0,0,2,0,1,0.0,3,16.0,0.021,0.036,0.85,0.099,238,132,0,normal,0.6826,2178.0,0.0285,0.751,6785.0467,0.0,0.0126
0.6,600.0,1627.0,0,0,0,2,0,1,0.0,38,43.0,0.01,0.008,0.92,0.054,171,125,0,normal,2.7072,2227.0,0.009,0.866,3705.4908,0.0,0.2209
8.2,1025.0,987.0,0,0,0,3,0,1,0.0,32,21.0,0.034,0.046,0.961,0.091,206,234,0,normal,0.962,2012.0,0.04,0.87,245.3359,0.0,0.1546
4.77,982.0,1193.0,0,0,0,0,0,1,0.0,22,39.0,0.027,0.001,0.812,0.093,116,182,0,normal,1.2136,2175.0,0.014,0.719,455.8793,0.0,0.188
0.03,150.99,57.0,0,0,0,2,0,0,0.0,270,6.0,0.01,0.495,0.154,0.9540100000000001,80,1,1,probe,0.375,207.99,0.2525,-0.8,6709.3548,0.0,3.3333
1.44,1365.0,1694.0,0,0,0,1,0,1,0.0,6,30.0,0.047,0.001,0.856,0.072,146,87,0,normal,1.2401,3059.0,0.024,0.784,2122.8314,0.0,0.0408
0.13,1405.0,852.0,0,0,0,1,0,1,0.0,17,37.0,0.002,0.039,0.818,0.066,229,91,0,normal,0.606,2257.0,0.0205,0.752,17229.0076,0.0,0.0739
0.03,1668.0,669.0,0,0,0,1,0,1,0.0,19,29.0,0.001,0.021,0.86,0.008,228,96,0,normal,0.4008,2337.0,0.011,0.852,75387.0968,0.0,0.083
6.56,1916.0,1140.0,0,0,0,3,0,1,0.0,25,32.0,0.044,0.035,0.883,0.092,149,64,0,normal,0.5947,3056.0,0.0395,0.791,465.7827,0.0,0.1667
4.5,1540.0,1739.0,0,0,0,3,0,1,0.0,9,2.0,0.023,0.015,0.974,0.089,123,75,0,normal,1.1285,3279.0,0.019,0.885,728.5048,0.0,0.0726
8.02,1411.0,962.0,0,0,0,3,0,1,0.0,29,15.0,0.022,0.003,0.946,0.07,163,68,0,normal,0.6813,2373.0,0.0125,0.876,295.8484,0.0,0.1768
9.93,1480.0,1154.0,0,0,0,2,0,1,0.0,32,2.0,0.015,0.02,0.939,0.014,214,51,0,normal,0.7792,2634.0,0.0175,0.925,265.2301,0.0,0.1488
0.07,266.0,100.0,0,0,0,0,0,0,0.0,388,16.0,0.243,0.765,0.157,0.9540100000000001,44,8,1,probe,0.3745,366.0,0.504,-0.797,5154.9296,0.0,8.6222
0.77,9674.120000000003,0.0,1,1,0,0,0,0,0.0,436,256.0,0.964,0.023,0.993,0.032,6,7,1,dos,0.0,9674.120000000003,0.4935,0.961,12547.4968,0.0,62.2857
1.54,1585.0,1090.0,0,0,0,3,0,1,0.0,18,26.0,0.035,0.006,0.862,0.015,197,103,0,normal,0.6873,2675.0,0.0205,0.847,1735.8858,0.0,0.0909
6.76,1570.0,1116.0,0,0,0,3,0,1,0.0,22,28.0,0.013,0.042,0.818,0.081,237,158,0,normal,0.7104,2686.0,0.0275,0.737,397.2785,0.0,0.0924
0.1,241.0,90.0,0,0,0,0,0,0,0.0,284,10.0,0.041,0.737,0.035,0.711,148,5,1,probe,0.3719,331.0,0.389,-0.676,3277.2277,0.0,1.906
2.14,1182.0,1561.0,0,0,0,1,0,1,0.0,7,49.0,0.032,0.02,0.904,0.059,152,182,0,normal,1.3195,2743.0,0.026,0.845,1281.177,0.0,0.0458
4.98,2000.0,839.0,0,0,0,3,0,1,0.0,3,23.0,0.031,0.016,0.817,0.025,156,125,0,normal,0.4193,2839.0,0.0235,0.792,569.9659,0.0,0.0191
0.45,953.0,1647.0,0,0,0,4,0,1,0.0,48,5.0,0.017,0.028,0.916,0.041,252,148,0,normal,1.7264,2600.0,0.0225,0.875,5764.9667,0.0,0.1897
0.59,2259.0,823.0,0,0,0,3,0,1,0.0,1,15.0,0.039,0.047,0.817,0.033,182,188,0,normal,0.3642,3082.0,0.043,0.784,5214.89,0.0,0.0055
7.02,1375.0,861.0,0,0,0,0,0,1,0.0,5,40.0,0.011,0.001,0.874,0.083,126,241,0,normal,0.6257,2236.0,0.006,0.791,318.4732,0.0,0.0394
1.03,2042.0,953.0,0,0,0,1,0,1,0.0,33,22.0,0.016,0.014,0.931,0.039,223,149,0,normal,0.4665,2995.0,0.015,0.892,2904.9467,0.0,0.1473
11.06,1563.0,1267.0,0,0,0,2,0,1,0.0,44,40.0,0.026,0.024,0.896,0.004,194,237,0,normal,0.8101,2830.0,0.025,0.892,255.8539,0.0,0.2256
4.56,1682.0,1179.0,0,0,0,0,0,1,0.0,29,49.0,0.041,0.011,0.896,0.089,231,108,0,normal,0.7005,2861.0,0.026,0.807,627.2747,0.0,0.125
0.81,6608.0,0.0,0,1,0,0,0,0,0.0,208,202.0,0.903,0.012,0.956,0.045,2,9,1,dos,0.0,6608.0,0.4575,0.911,8147.9655,0.0,69.3333
10.15,1120.0,1495.0,0,0,0,2,0,1,0.0,11,8.0,0.027,0.023,0.897,0.074,236,154,0,normal,1.3336,2615.0,0.025,0.823,257.6101,0.0,0.0464
0.85,1222.0,731.0,0,0,0,2,0,1,0.0,22,15.0,0.009,0.026,0.923,0.014,180,68,0,normal,0.5977,1953.0,0.0175,0.909,2294.9471,0.0,0.1215
0.75,697.0,1597.0,0,0,0,2,0,1,0.0,32,3.0,0.049,0.003,0.968,0.033,149,244,0,normal,2.288,2294.0,0.026,0.935,3054.5939,0.0,0.2133
7.47,957.0,1317.0,0,0,0,2,0,1,0.0,6,22.0,0.027,0.047,0.835,0.04,250,231,0,normal,1.3747,2274.0,0.037,0.795,304.3769,0.0,0.0239
2.7,1837.0,1538.0,0,0,0,2,0,1,0.0,8,24.0,0.001,0.008,0.859,0.022,112,96,0,normal,0.8368,3375.0,0.0045,0.837,1249.5372,0.0,0.0708
8.64,1492.0,961.0,0,0,0,4,0,1,0.0,20,20.0,0.043,0.02,0.875,0.097,179,150,0,normal,0.6437,2453.0,0.0315,0.778,283.8792,0.0,0.1111
12.32,1696.0,979.0,0,0,0,4,0,1,0.0,34,11.0,0.042,0.024,0.99,0.057,183,175,0,normal,0.5769,2675.0,0.033,0.933,217.109,0.0,0.1848
8.74,1561.0,911.0,0,0,0,3,1,1,0.0,37,41.0,0.014,0.05,0.85,0.056,133,154,0,normal,0.5832,2472.0,0.032,0.794,282.8052,2.0,0.2761
11.23,713.0,603.0,0,0,0,4,0,1,0.0,23,27.0,0.048,0.045,0.944,0.048,192,106,0,normal,0.8445,1316.0,0.0465,0.896,117.1757,0.0,0.1192
3.18,1679.0,1383.0,0,0,0,1,0,1,0.0,5,49.0,0.036,0.041,0.904,0.042,135,160,0,normal,0.8232,3062.0,0.0385,0.862,962.5904,0.0,0.0368
0.13,919.0,1902.0,0,0,0,2,0,1,0.0,16,32.0,0.007,0.027,0.883,0.071,139,57,0,normal,2.0674,2821.0,0.017,0.812,21534.3511,0.0,0.1143
2.44,1810.0,1021.0,0,0,0,0,0,1,0.0,32,38.0,0.002,0.012,0.864,0.079,214,208,0,normal,0.5638,2831.0,0.007,0.785,1159.7706,0.0,0.1488
4.89,782.0,1105.0,0,0,0,0,0,1,0.0,16,38.0,0.049,0.04,0.864,0.017,148,132,0,normal,1.4112,1887.0,0.0445,0.847,385.8107,0.0,0.1074
0.38,2188.0,1283.0,0,0,0,2,0,1,0.0,28,17.0,0.011,0.049,0.885,0.1,206,106,0,normal,0.5861,3471.0,0.03,0.785,9110.2362,0.0,0.1353
3.66,1653.0,1402.0,0,0,0,0,0,1,0.0,29,12.0,0.034,0.04,0.967,0.07,175,183,0,normal,0.8476,3055.0,0.037,0.897,834.4715,0.0,0.1648
68.70220000000005,1172.0,11488.120000000003,0,0,0,24,0,1,6.0,13,10.0,0.093,0.095,0.549,0.09,29,8,1,r2l_exfiltration,9.7938,12660.120000000003,0.094,0.459,184.2726,6.0,0.4333
8.68,1533.0,706.0,0,0,0,3,1,1,0.0,6,24.0,0.011,0.01,0.815,0.047,193,75,0,normal,0.4602,2239.0,0.0105,0.768,257.9196,2.0,0.0309
1.74,1220.0,1240.0,0,0,0,2,0,1,0.0,48,20.0,0.048,0.011,0.998,0.07,251,117,0,normal,1.0156,2460.0,0.0295,0.928,1412.981,0.0,0.1905
0.08,165.0,83.0,0,0,0,0,0,0,0.0,254,14.0,0.074,0.816,0.083,0.922,159,17,1,probe,0.5,248.0,0.445,-0.839,3061.7284,0.0,1.5875
